fecha_hecho,sexo,edad,arma_medio,nombre_barrio,codigo_barrio,codigo_comuna
2016-02-14 05:00:00-05:00,Hombre,26,Escopolamina,La Candelaria,#1019,10
2016-02-14 17:40:00-05:00,Mujer,28,Arma cortopunzante,Caribe,#0517,5
2016-02-14 12:00:00-05:00,Mujer,23,No,La Candelaria,#1019,10
2016-02-14 05:00:00-05:00,Hombre,26,Escopolamina,La Candelaria,#1019,10
2016-02-14 21:30:00-05:00,Hombre,21,Arma cortopunzante,Sevilla,#0407,4
2016-02-14 01:30:00-05:00,Hombre,45,Escopolamina,Manila,#1419,14
2016-02-14 01:30:00-05:00,Hombre,45,Escopolamina,Manila,#1419,14
2016-02-14 21:30:00-05:00,Hombre,21,Arma cortopunzante,Sevilla,#0407,4
2016-02-14 05:00:00-05:00,Hombre,26,Escopolamina,La Candelaria,#1019,10
2016-02-14 17:27:00-05:00,Hombre,64,Arma de fuego,Facultad de Minas U. Nal,#Inst_5,7
2016-02-14 17:00:00-05:00,Hombre,21,Arma de fuego,Prado,#1001,10
2016-02-14 11:00:00-05:00,Hombre,24,No,Universidad de Antioquia,#Inst_11,4
